topology,strategy,fraction,trial,n,beta,gamma,t10,t50,peak_infected,auc,final_size,duration
WS,none,0.0,74,1000,0.15,0.05,9,20.0,628,19761.5,1.0,154
WS,none,0.0,75,1000,0.15,0.05,8,16.0,653,20918.5,1.0,143
WS,none,0.0,76,1000,0.15,0.05,7,16.0,668,20365.5,1.0,151
WS,none,0.0,77,1000,0.15,0.05,7,16.0,638,20809.5,1.0,189
WS,none,0.0,78,1000,0.15,0.05,10,20.0,606,20107.5,1.0,149
WS,none,0.0,79,1000,0.15,0.05,8,18.0,636,20424.5,0.999,173
WS,none,0.0,80,1000,0.15,0.05,10,17.0,628,20069.5,1.0,173
WS,none,0.0,81,1000,0.15,0.05,10,20.0,624,19950.5,1.0,149
WS,none,0.0,82,1000,0.15,0.05,11,20.0,640,19089.5,0.999,156
WS,none,0.0,83,1000,0.15,0.05,9,18.0,637,19569.5,1.0,164
WS,none,0.0,84,1000,0.15,0.05,8,18.0,635,18496.5,1.0,155
WS,none,0.0,85,1000,0.15,0.05,8,19.0,623,19293.5,1.0,171
WS,none,0.0,86,1000,0.15,0.05,8,18.0,660,19912.5,1.0,215
WS,none,0.0,87,1000,0.15,0.05,10,21.0,639,19478.5,0.999,186
WS,none,0.0,88,1000,0.15,0.05,8,18.0,638,19581.5,1.0,163
WS,none,0.0,89,1000,0.15,0.05,9,17.0,629,19786.5,0.999,169
WS,none,0.0,90,1000,0.15,0.05,9,18.0,617,20174.5,1.0,189
WS,none,0.0,91,1000,0.15,0.05,7,17.0,637,19881.5,1.0,141
WS,none,0.0,92,1000,0.15,0.05,9,21.0,607,20522.5,0.999,175
WS,none,0.0,93,1000,0.15,0.05,8,15.0,658,19845.5,1.0,148
WS,none,0.0,94,1000,0.15,0.05,9,19.0,638,19872.5,1.0,162
WS,none,0.0,95,1000,0.15,0.05,8,16.0,693,19733.5,1.0,212
WS,none,0.0,96,1000,0.15,0.05,7,16.0,605,19476.5,0.999,182
WS,none,0.0,97,1000,0.15,0.05,8,17.0,678,20307.5,1.0,166
WS,none,0.0,98,1000,0.15,0.05,8,18.0,657,19756.5,1.0,176
WS,none,0.0,99,1000,0.15,0.05,12,20.0,612,18936.5,1.0,139
WS,random,0.01,0,1000,0.15,0.05,8,16.0,634,19895.5,0.99,171
WS,random,0.01,1,1000,0.15,0.05,10,18.0,635,19544.5,0.987,183
WS,random,0.01,2,1000,0.15,0.05,9,17.0,625,19705.5,0.99,180
WS,random,0.01,3,1000,0.15,0.05,8,18.0,617,18991.5,0.989,147
WS,random,0.01,4,1000,0.15,0.05,9,18.0,629,19819.5,0.99,152
WS,random,0.01,5,1000,0.15,0.05,9,18.0,633,19772.5,0.99,150
WS,random,0.01,6,1000,0.15,0.05,9,18.0,643,20121.5,0.989,143
WS,random,0.01,7,1000,0.15,0.05,8,16.0,664,19847.5,0.989,124
WS,random,0.01,8,1000,0.15,0.05,7,15.0,636,19835.5,0.99,156
WS,random,0.01,9,1000,0.15,0.05,8,16.0,660,20988.5,0.99,146
WS,random,0.01,10,1000,0.15,0.05,10,19.0,617,19931.5,0.99,176
WS,random,0.01,11,1000,0.15,0.05,8,16.0,659,20654.5,0.99,246
WS,random,0.01,12,1000,0.15,0.05,10,20.0,609,18455.5,0.99,152
WS,random,0.01,13,1000,0.15,0.05,8,16.0,649,19965.5,0.99,191
WS,random,0.01,14,1000,0.15,0.05,7,16.0,667,19940.5,0.99,162
WS,random,0.01,15,1000,0.15,0.05,8,16.0,641,20552.5,0.99,186
WS,random,0.01,16,1000,0.15,0.05,7,15.0,618,20582.5,0.99,165
WS,random,0.01,17,1000,0.15,0.05,10,20.0,627,18554.5,0.989,145
WS,random,0.01,18,1000,0.15,0.05,7,16.0,624,19115.5,0.99,130
WS,random,0.01,19,1000,0.15,0.05,8,16.0,635,19059.5,0.99,157
WS,random,0.01,20,1000,0.15,0.05,8,16.0,663,19636.5,0.99,167
WS,random,0.01,21,1000,0.15,0.05,7,17.0,594,19555.5,0.99,153
WS,random,0.01,22,1000,0.15,0.05,8,17.0,656,20246.5,0.99,136
WS,random,0.01,23,1000,0.15,0.05,7,16.0,648,19685.5,0.99,185
WS,random,0.01,24,1000,0.15,0.05,8,17.0,626,20337.5,0.99,219
WS,random,0.01,25,1000,0.15,0.05,8,17.0,637,18143.5,0.99,170
WS,random,0.01,26,1000,0.15,0.05,9,17.0,637,19490.5,0.99,199
WS,random,0.01,27,1000,0.15,0.05,10,20.0,608,20181.5,0.99,154
WS,random,0.01,28,1000,0.15,0.05,8,17.0,627,19954.5,0.99,153
WS,random,0.01,29,1000,0.15,0.05,10,17.0,614,19756.5,0.99,199
WS,random,0.01,30,1000,0.15,0.05,13,22.0,622,18683.5,0.99,172
WS,random,0.01,31,1000,0.15,0.05,10,19.0,644,20112.5,0.99,132
WS,random,0.01,32,1000,0.15,0.05,8,16.0,643,19769.5,0.99,159
WS,random,0.01,33,1000,0.15,0.05,8,17.0,634,19631.5,0.99,191
WS,random,0.01,34,1000,0.15,0.05,10,20.0,630,19770.5,0.99,155
WS,random,0.01,35,1000,0.15,0.05,8,16.0,638,20105.5,0.989,194
WS,random,0.01,36,1000,0.15,0.05,7,15.0,661,20293.5,0.99,189
WS,random,0.01,37,1000,0.15,0.05,8,18.0,595,20182.5,0.989,166
WS,random,0.01,38,1000,0.15,0.05,9,18.0,636,19544.5,0.99,152
WS,random,0.01,39,1000,0.15,0.05,9,17.0,635,19314.5,0.989,139
WS,random,0.01,40,1000,0.15,0.05,9,16.0,635,19959.5,0.989,172
WS,random,0.01,41,1000,0.15,0.05,8,17.0,629,20232.5,0.989,160
WS,random,0.01,42,1000,0.15,0.05,9,17.0,651,19902.5,0.99,161
WS,random,0.01,43,1000,0.15,0.05,10,19.0,641,20467.5,0.989,164
WS,random,0.01,44,1000,0.15,0.05,10,19.0,643,20063.5,0.99,174
WS,random,0.01,45,1000,0.15,0.05,9,18.0,646,20265.5,0.99,172
WS,random,0.01,46,1000,0.15,0.05,7,16.0,646,19800.5,0.988,177
WS,random,0.01,47,1000,0.15,0.05,9,21.0,596,19367.5,0.99,168
WS,random,0.01,48,1000,0.15,0.05,13,24.0,596,19922.5,0.99,207
WS,random,0.01,49,1000,0.15,0.05,11,21.0,634,20423.5,0.99,196
WS,random,0.01,50,1000,0.15,0.05,9,20.0,600,20511.5,0.989,164
WS,random,0.01,51,1000,0.15,0.05,10,19.0,631,19592.5,0.99,136
WS,random,0.01,52,1000,0.15,0.05,9,17.0,657,19890.5,0.99,149
WS,random,0.01,53,1000,0.15,0.05,9,18.0,656,20124.5,0.99,179
WS,random,0.01,54,1000,0.15,0.05,8,19.0,618,20355.5,0.99,170
WS,random,0.01,55,1000,0.15,0.05,10,19.0,594,19631.5,0.99,170
WS,random,0.01,56,1000,0.15,0.05,9,19.0,625,19916.5,0.989,202
WS,random,0.01,57,1000,0.15,0.05,9,17.0,628,20659.5,0.99,169
WS,random,0.01,58,1000,0.15,0.05,9,18.0,634,20186.5,0.989,185
WS,random,0.01,59,1000,0.15,0.05,9,21.0,590,18934.5,0.99,190
WS,random,0.01,60,1000,0.15,0.05,9,17.0,659,20078.5,0.99,163
WS,random,0.01,61,1000,0.15,0.05,9,19.0,603,19230.5,0.989,123
WS,random,0.01,62,1000,0.15,0.05,10,19.0,621,19210.5,0.99,188
WS,random,0.01,63,1000,0.15,0.05,9,17.0,653,20037.5,0.989,191
WS,random,0.01,64,1000,0.15,0.05,8,17.0,643,20105.5,0.99,181
WS,random,0.01,65,1000,0.15,0.05,7,16.0,653,20555.5,0.99,173
WS,random,0.01,66,1000,0.15,0.05,8,18.0,626,20754.5,0.99,186
WS,random,0.01,67,1000,0.15,0.05,8,17.0,623,19246.5,0.99,146
WS,random,0.01,68,1000,0.15,0.05,9,16.0,614,20425.5,0.99,183
WS,random,0.01,69,1000,0.15,0.05,9,18.0,641,19413.5,0.99,135
WS,random,0.01,70,1000,0.15,0.05,9,19.0,629,19393.5,0.99,155
WS,random,0.01,71,1000,0.15,0.05,10,19.0,643,20395.5,0.99,156
WS,random,0.01,72,1000,0.15,0.05,9,18.0,590,19292.5,0.99,149
WS,random,0.01,73,1000,0.15,0.05,10,18.0,656,20158.5,0.99,177
WS,random,0.01,74,1000,0.15,0.05,10,20.0,619,19858.5,0.99,152
WS,random,0.01,75,1000,0.15,0.05,9,19.0,610,18805.5,0.989,150
WS,random,0.01,76,1000,0.15,0.05,8,18.0,623,20669.5,0.99,194
WS,random,0.01,77,1000,0.15,0.05,9,19.0,583,20146.5,0.989,214
WS,random,0.01,78,1000,0.15,0.05,8,18.0,623,19191.5,0.989,193
WS,random,0.01,79,1000,0.15,0.05,11,21.0,626,21127.5,0.99,167
WS,random,0.01,80,1000,0.15,0.05,8,19.0,610,19468.5,0.99,134
WS,random,0.01,81,1000,0.15,0.05,11,21.0,624,20110.5,0.99,192
WS,random,0.01,82,1000,0.15,0.05,9,19.0,609,20305.5,0.99,267
WS,random,0.01,83,1000,0.15,0.05,8,15.0,640,19233.5,0.99,153
WS,random,0.01,84,1000,0.15,0.05,8,17.0,620,18065.5,0.99,136
WS,random,0.01,85,1000,0.15,0.05,7,18.0,624,19541.5,0.99,147
WS,random,0.01,86,1000,0.15,0.05,8,18.0,612,19373.5,0.99,169
WS,random,0.01,87,1000,0.15,0.05,9,20.0,629,19502.5,0.989,177
WS,random,0.01,88,1000,0.15,0.05,9,18.0,640,19185.5,0.99,130
WS,random,0.01,89,1000,0.15,0.05,7,15.0,650,20185.5,0.989,165
WS,random,0.01,90,1000,0.15,0.05,9,17.0,629,20127.5,0.99,175
WS,random,0.01,91,1000,0.15,0.05,8,17.0,637,19610.5,0.988,162
WS,random,0.01,92,1000,0.15,0.05,8,16.0,668,19559.5,0.99,153
WS,random,0.01,93,1000,0.15,0.05,10,19.0,611,19164.5,0.99,151
WS,random,0.01,94,1000,0.15,0.05,9,19.0,643,19905.5,0.99,133
WS,random,0.01,95,1000,0.15,0.05,8,17.0,648,20522.5,0.99,148
WS,random,0.01,96,1000,0.15,0.05,9,19.0,614,20210.5,0.99,149
WS,random,0.01,97,1000,0.15,0.05,9,18.0,606,19193.5,0.99,173
WS,random,0.01,98,1000,0.15,0.05,8,18.0,589,19028.5,0.99,153
WS,random,0.01,99,1000,0.15,0.05,8,18.0,644,20184.5,0.99,155
WS,random,0.05,0,1000,0.15,0.05,10,22.0,526,19014.5,0.95,168
WS,random,0.05,1,1000,0.15,0.05,11,21.0,590,19210.5,0.95,149
WS,random,0.05,2,1000,0.15,0.05,9,19.0,598,18627.5,0.95,173
WS,random,0.05,3,1000,0.15,0.05,8,20.0,530,18517.5,0.949,166
WS,random,0.05,4,1000,0.15,0.05,10,20.0,595,19148.5,0.95,192
WS,random,0.05,5,1000,0.15,0.05,10,20.0,575,18831.5,0.95,158
WS,random,0.05,6,1000,0.15,0.05,9,20.0,574,19450.5,0.95,172
WS,random,0.05,7,1000,0.15,0.05,10,20.0,623,19876.5,0.949,162
WS,random,0.05,8,1000,0.15,0.05,11,23.0,590,19571.5,0.95,160
WS,random,0.05,9,1000,0.15,0.05,9,18.0,617,19959.5,0.95,189
WS,random,0.05,10,1000,0.15,0.05,10,21.0,570,19179.5,0.95,166
WS,random,0.05,11,1000,0.15,0.05,8,17.0,621,20563.5,0.949,166
WS,random,0.05,12,1000,0.15,0.05,9,20.0,593,18170.5,0.95,160
WS,random,0.05,13,1000,0.15,0.05,8,18.0,582,19515.5,0.945,158
WS,random,0.05,14,1000,0.15,0.05,9,21.0,597,19345.5,0.95,154
WS,random,0.05,15,1000,0.15,0.05,9,18.0,613,19274.5,0.95,188
WS,random,0.05,16,1000,0.15,0.05,10,19.0,639,19623.5,0.948,168
WS,random,0.05,17,1000,0.15,0.05,8,18.0,600,18594.5,0.95,145
WS,random,0.05,18,1000,0.15,0.05,9,18.0,598,19338.5,0.949,167
WS,random,0.05,19,1000,0.15,0.05,11,24.0,586,20802.5,0.95,157
WS,random,0.05,20,1000,0.15,0.05,10,19.0,594,18831.5,0.95,185
WS,random,0.05,21,1000,0.15,0.05,10,20.0,590,18858.5,0.949,162
WS,random,0.05,22,1000,0.15,0.05,9,19.0,579,19245.5,0.948,149
WS,random,0.05,23,1000,0.15,0.05,11,21.0,563,18322.5,0.949,176
WS,random,0.05,24,1000,0.15,0.05,9,20.0,597,19320.5,0.95,176
WS,random,0.05,25,1000,0.15,0.05,12,22.0,579,18902.5,0.949,153
WS,random,0.05,26,1000,0.15,0.05,12,22.0,606,19121.5,0.95,159
WS,random,0.05,27,1000,0.15,0.05,10,21.0,590,19552.5,0.95,172
WS,random,0.05,28,1000,0.15,0.05,9,23.0,532,18790.5,0.949,192
WS,random,0.05,29,1000,0.15,0.05,8,18.0,583,19120.5,0.949,210
WS,random,0.05,30,1000,0.15,0.05,8,18.0,586,17925.5,0.95,187
WS,random,0.05,31,1000,0.15,0.05,10,21.0,578,19174.5,0.949,171
WS,random,0.05,32,1000,0.15,0.05,8,19.0,581,17499.5,0.95,135
WS,random,0.05,33,1000,0.15,0.05,8,19.0,572,18352.5,0.95,166
WS,random,0.05,34,1000,0.15,0.05,12,21.0,587,19132.5,0.948,179
WS,random,0.05,35,1000,0.15,0.05,9,19.0,585,18612.5,0.948,178
WS,random,0.05,36,1000,0.15,0.05,10,20.0,607,19599.5,0.95,168
WS,random,0.05,37,1000,0.15,0.05,9,21.0,613,20226.5,0.95,153
WS,random,0.05,38,1000,0.15,0.05,10,22.0,578,18955.5,0.939,151
WS,random,0.05,39,1000,0.15,0.05,10,20.0,588,18488.5,0.949,128
WS,random,0.05,40,1000,0.15,0.05,9,18.0,593,19068.5,0.95,155
WS,random,0.05,41,1000,0.15,0.05,8,17.0,601,19492.5,0.95,182
WS,random,0.05,42,1000,0.15,0.05,8,17.0,608,19028.5,0.949,155
WS,random,0.05,43,1000,0.15,0.05,10,21.0,591,20129.5,0.949,238
WS,random,0.05,44,1000,0.15,0.05,11,21.0,611,19626.5,0.95,172
WS,random,0.05,45,1000,0.15,0.05,9,20.0,566,18897.5,0.95,148
WS,random,0.05,46,1000,0.15,0.05,10,21.0,553,18476.5,0.947,162
WS,random,0.05,47,1000,0.15,0.05,9,19.0,565,19019.5,0.95,170
WS,random,0.05,48,1000,0.15,0.05,8,19.0,594,19352.5,0.95,165
WS,random,0.05,49,1000,0.15,0.05,10,19.0,596,18067.5,0.949,152
WS,random,0.05,50,1000,0.15,0.05,10,20.0,628,19577.5,0.95,163
WS,random,0.05,51,1000,0.15,0.05,10,21.0,578,18829.5,0.95,173
WS,random,0.05,52,1000,0.15,0.05,9,19.0,602,18898.5,0.95,141
WS,random,0.05,53,1000,0.15,0.05,11,22.0,572,19436.5,0.949,137
WS,random,0.05,54,1000,0.15,0.05,8,19.0,585,18718.5,0.95,136
WS,random,0.05,55,1000,0.15,0.05,8,17.0,604,19289.5,0.95,150
WS,random,0.05,56,1000,0.15,0.05,10,19.0,619,19011.5,0.949,207
WS,random,0.05,57,1000,0.15,0.05,10,19.0,618,20139.5,0.946,172
WS,random,0.05,58,1000,0.15,0.05,9,19.0,615,17788.5,0.946,138
WS,random,0.05,59,1000,0.15,0.05,9,20.0,600,18987.5,0.949,151
WS,random,0.05,60,1000,0.15,0.05,8,18.0,589,18421.5,0.95,138
WS,random,0.05,61,1000,0.15,0.05,11,23.0,593,18999.5,0.95,145
WS,random,0.05,62,1000,0.15,0.05,9,18.0,576,18555.5,0.95,174
WS,random,0.05,63,1000,0.15,0.05,11,22.0,589,18857.5,0.949,138
WS,random,0.05,64,1000,0.15,0.05,11,22.0,564,19095.5,0.95,193
WS,random,0.05,65,1000,0.15,0.05,10,19.0,622,18567.5,0.948,180
WS,random,0.05,66,1000,0.15,0.05,9,19.0,601,19840.5,0.949,167
WS,random,0.05,67,1000,0.15,0.05,7,18.0,559,18160.5,0.95,200
WS,random,0.05,68,1000,0.15,0.05,10,19.0,634,19961.5,0.95,148
WS,random,0.05,69,1000,0.15,0.05,10,20.0,564,19255.5,0.95,171
WS,random,0.05,70,1000,0.15,0.05,8,18.0,571,18559.5,0.95,162
WS,random,0.05,71,1000,0.15,0.05,11,22.0,598,19405.5,0.949,203
WS,random,0.05,72,1000,0.15,0.05,9,20.0,604,19563.5,0.949,212
WS,random,0.05,73,1000,0.15,0.05,10,20.0,606,19791.5,0.95,175
WS,random,0.05,74,1000,0.15,0.05,9,21.0,598,18669.5,0.949,133
WS,random,0.05,75,1000,0.15,0.05,9,20.0,559,19632.5,0.949,161
WS,random,0.05,76,1000,0.15,0.05,9,20.0,596,18665.5,0.949,148
WS,random,0.05,77,1000,0.15,0.05,7,17.0,571,19699.5,0.95,144
WS,random,0.05,78,1000,0.15,0.05,9,20.0,605,19493.5,0.949,148
WS,random,0.05,79,1000,0.15,0.05,13,23.0,630,20179.5,0.95,136
WS,random,0.05,80,1000,0.15,0.05,12,23.0,588,19532.5,0.95,189
WS,random,0.05,81,1000,0.15,0.05,9,19.0,559,18007.5,0.949,151
WS,random,0.05,82,1000,0.15,0.05,9,21.0,600,18288.5,0.949,133
WS,random,0.05,83,1000,0.15,0.05,10,19.0,597,18335.5,0.95,134
WS,random,0.05,84,1000,0.15,0.05,10,20.0,550,17668.5,0.948,141
WS,random,0.05,85,1000,0.15,0.05,10,20.0,572,18023.5,0.948,168
WS,random,0.05,86,1000,0.15,0.05,8,20.0,576,18904.5,0.95,164
WS,random,0.05,87,1000,0.15,0.05,8,18.0,581,18503.5,0.95,130
WS,random,0.05,88,1000,0.15,0.05,8,17.0,615,19226.5,0.95,157
WS,random,0.05,89,1000,0.15,0.05,9,19.0,596,18500.5,0.95,134
WS,random,0.05,90,1000,0.15,0.05,10,21.0,574,18029.5,0.95,140
WS,random,0.05,91,1000,0.15,0.05,13,24.0,554,18381.5,0.95,162
WS,random,0.05,92,1000,0.15,0.05,8,17.0,605,18891.5,0.95,166
WS,random,0.05,93,1000,0.15,0.05,9,21.0,584,19137.5,0.95,142
WS,random,0.05,94,1000,0.15,0.05,11,23.0,584,18700.5,0.95,179
WS,random,0.05,95,1000,0.15,0.05,10,20.0,603,17952.5,0.95,127
WS,random,0.05,96,1000,0.15,0.05,9,20.0,578,18665.5,0.95,158
WS,random,0.05,97,1000,0.15,0.05,9,20.0,611,19635.5,0.947,157
WS,random,0.05,98,1000,0.15,0.05,10,20.0,607,19408.5,0.949,158
WS,random,0.05,99,1000,0.15,0.05,10,18.0,590,18289.5,0.95,142
WS,random,0.1,0,1000,0.15,0.05,10,24.0,531,18227.5,0.893,148
WS,random,0.1,1,1000,0.15,0.05,8,20.0,558,18912.5,0.9,174
WS,random,0.1,2,1000,0.15,0.05,10,23.0,536,17805.5,0.9,193
WS,random,0.1,3,1000,0.15,0.05,10,24.0,513,17824.5,0.9,154
WS,random,0.1,4,1000,0.15,0.05,9,20.0,526,17676.5,0.898,149
WS,random,0.1,5,1000,0.15,0.05,9,20.0,537,17288.5,0.895,136
WS,random,0.1,6,1000,0.15,0.05,10,29.0,507,18144.5,0.899,157
WS,random,0.1,7,1000,0.15,0.05,9,21.0,539,18211.5,0.899,147
WS,random,0.1,8,1000,0.15,0.05,10,21.0,545,16926.5,0.897,142
WS,random,0.1,9,1000,0.15,0.05,8,19.0,533,18971.5,0.897,190
WS,random,0.1,10,1000,0.15,0.05,11,27.0,508,18526.5,0.9,189
WS,random,0.1,11,1000,0.15,0.05,10,22.0,545,19025.5,0.898,200
WS,random,0.1,12,1000,0.15,0.05,11,21.0,569,17193.5,0.9,159
WS,random,0.1,13,1000,0.15,0.05,9,23.0,521,18000.5,0.899,128
WS,random,0.1,14,1000,0.15,0.05,7,20.0,541,17827.5,0.899,160
WS,random,0.1,15,1000,0.15,0.05,8,21.0,535,18176.5,0.89,142
WS,random,0.1,16,1000,0.15,0.05,9,18.0,567,19040.5,0.899,137
WS,random,0.1,17,1000,0.15,0.05,10,21.0,520,17200.5,0.9,124
WS,random,0.1,18,1000,0.15,0.05,9,,491,17523.5,0.899,145
WS,random,0.1,19,1000,0.15,0.05,13,28.0,508,19671.5,0.899,173
WS,random,0.1,20,1000,0.15,0.05,9,20.0,582,17806.5,0.9,140
WS,random,0.1,21,1000,0.15,0.05,12,,486,17286.5,0.898,165
WS,random,0.1,22,1000,0.15,0.05,10,22.0,561,18048.5,0.899,151
WS,random,0.1,23,1000,0.15,0.05,10,21.0,541,17657.5,0.884,131
WS,random,0.1,24,1000,0.15,0.05,11,,467,17287.5,0.897,164
WS,random,0.1,25,1000,0.15,0.05,9,22.0,538,16174.5,0.897,152
WS,random,0.1,26,1000,0.15,0.05,12,25.0,547,18413.5,0.898,152
WS,random,0.1,27,1000,0.15,0.05,11,22.0,552,17133.5,0.897,144
WS,random,0.1,28,1000,0.15,0.05,11,23.0,553,18462.5,0.899,163
WS,random,0.1,29,1000,0.15,0.05,12,23.0,543,17941.5,0.899,156
WS,random,0.1,30,1000,0.15,0.05,10,,496,17089.5,0.899,211
WS,random,0.1,31,1000,0.15,0.05,9,23.0,541,18473.5,0.898,178
WS,random,0.1,32,1000,0.15,0.05,11,22.0,550,17412.5,0.895,143
WS,random,0.1,33,1000,0.15,0.05,11,24.0,532,17342.5,0.9,169
WS,random,0.1,34,1000,0.15,0.05,10,24.0,537,18221.5,0.9,182
WS,random,0.1,35,1000,0.15,0.05,8,21.0,524,18145.5,0.894,229
WS,random,0.1,36,1000,0.15,0.05,9,22.0,556,19017.5,0.9,175
WS,random,0.1,37,1000,0.15,0.05,12,,473,17922.5,0.899,189
WS,random,0.1,38,1000,0.15,0.05,9,22.0,530,18020.5,0.896,150
WS,random,0.1,39,1000,0.15,0.05,12,24.0,559,18120.5,0.899,179
WS,random,0.1,40,1000,0.15,0.05,12,25.0,528,17870.5,0.9,246
WS,random,0.1,41,1000,0.15,0.05,8,21.0,534,18412.5,0.899,165
WS,random,0.1,42,1000,0.15,0.05,11,23.0,559,17959.5,0.897,191
WS,random,0.1,43,1000,0.15,0.05,12,25.0,544,18355.5,0.898,172
WS,random,0.1,44,1000,0.15,0.05,10,23.0,547,17464.5,0.897,173
WS,random,0.1,45,1000,0.15,0.05,11,22.0,554,17955.5,0.898,178
WS,random,0.1,46,1000,0.15,0.05,10,,477,17497.5,0.899,175
WS,random,0.1,47,1000,0.15,0.05,10,,485,17879.5,0.897,169
WS,random,0.1,48,1000,0.15,0.05,8,21.0,536,18489.5,0.899,148
WS,random,0.1,49,1000,0.15,0.05,10,,487,16316.5,0.897,143
WS,random,0.1,50,1000,0.15,0.05,8,21.0,564,18369.5,0.899,142
WS,random,0.1,51,1000,0.15,0.05,12,,496,17656.5,0.9,169
WS,random,0.1,52,1000,0.15,0.05,13,27.0,528,17764.5,0.897,202
WS,random,0.1,53,1000,0.15,0.05,9,23.0,514,17506.5,0.888,168
WS,random,0.1,54,1000,0.15,0.05,10,26.0,509,18056.5,0.897,195
WS,random,0.1,55,1000,0.15,0.05,10,,488,17704.5,0.898,149
WS,random,0.1,56,1000,0.15,0.05,12,22.0,544,17361.5,0.899,152
WS,random,0.1,57,1000,0.15,0.05,8,20.0,519,17552.5,0.896,147
WS,random,0.1,58,1000,0.15,0.05,12,26.0,506,17514.5,0.899,133
WS,random,0.1,59,1000,0.15,0.05,10,23.0,534,18584.5,0.897,141
WS,random,0.1,60,1000,0.15,0.05,9,24.0,507,16988.5,0.898,136
WS,random,0.1,61,1000,0.15,0.05,11,28.0,507,18030.5,0.9,172
WS,random,0.1,62,1000,0.15,0.05,9,21.0,561,18664.5,0.899,183
WS,random,0.1,63,1000,0.15,0.05,10,25.0,520,17783.5,0.886,185
WS,random,0.1,64,1000,0.15,0.05,13,27.0,516,18857.5,0.892,173
WS,random,0.1,65,1000,0.15,0.05,9,,489,18053.5,0.897,141
WS,random,0.1,66,1000,0.15,0.05,12,25.0,530,18508.5,0.898,167
WS,random,0.1,67,1000,0.15,0.05,10,,486,17955.5,0.899,180
WS,random,0.1,68,1000,0.15,0.05,9,21.0,563,18233.5,0.897,181
WS,random,0.1,69,1000,0.15,0.05,8,20.0,529,18010.5,0.899,136
WS,random,0.1,70,1000,0.15,0.05,9,,447,17274.5,0.9,151
WS,random,0.1,71,1000,0.15,0.05,12,25.0,525,18044.5,0.893,168
WS,random,0.1,72,1000,0.15,0.05,11,26.0,518,18165.5,0.897,197
WS,random,0.1,73,1000,0.15,0.05,9,19.0,560,18757.5,0.898,139
WS,random,0.1,74,1000,0.15,0.05,11,,478,16940.5,0.899,135
WS,random,0.1,75,1000,0.15,0.05,9,20.0,530,17375.5,0.9,208
WS,random,0.1,76,1000,0.15,0.05,9,20.0,550,18063.5,0.899,131
WS,random,0.1,77,1000,0.15,0.05,8,20.0,535,18501.5,0.895,152
WS,random,0.1,78,1000,0.15,0.05,9,23.0,521,17534.5,0.899,160
WS,random,0.1,79,1000,0.15,0.05,9,22.0,510,18064.5,0.898,148
WS,random,0.1,80,1000,0.15,0.05,9,20.0,527,17717.5,0.898,150
WS,random,0.1,81,1000,0.15,0.05,10,21.0,564,17537.5,0.9,146
WS,random,0.1,82,1000,0.15,0.05,9,21.0,529,19079.5,0.899,214
WS,random,0.1,83,1000,0.15,0.05,10,22.0,559,17399.5,0.9,165
WS,random,0.1,84,1000,0.15,0.05,14,25.0,552,18036.5,0.898,143
WS,random,0.1,85,1000,0.15,0.05,9,21.0,523,17613.5,0.9,162
WS,random,0.1,86,1000,0.15,0.05,9,21.0,548,18411.5,0.898,170
WS,random,0.1,87,1000,0.15,0.05,7,20.0,547,17698.5,0.895,133
WS,random,0.1,88,1000,0.15,0.05,7,18.0,547,18165.5,0.898,159
WS,random,0.1,89,1000,0.15,0.05,8,18.0,561,17234.5,0.898,173
WS,random,0.1,90,1000,0.15,0.05,8,19.0,547,17333.5,0.9,138
WS,random,0.1,91,1000,0.15,0.05,8,21.0,534,17971.5,0.9,193
WS,random,0.1,92,1000,0.15,0.05,10,,482,18212.5,0.895,167
WS,random,0.1,93,1000,0.15,0.05,8,19.0,539,17865.5,0.897,161
WS,random,0.1,94,1000,0.15,0.05,10,22.0,546,17728.5,0.9,167
WS,random,0.1,95,1000,0.15,0.05,10,21.0,556,17056.5,0.898,153
WS,random,0.1,96,1000,0.15,0.05,9,23.0,518,17266.5,0.898,148
WS,random,0.1,97,1000,0.15,0.05,9,22.0,518,17176.5,0.893,162
WS,random,0.1,98,1000,0.15,0.05,8,22.0,515,18106.5,0.9,136
WS,random,0.1,99,1000,0.15,0.05,11,,494,17458.5,0.9,133
WS,degree,0.01,0,1000,0.15,0.05,8,18.0,619,19965.5,0.99,146
WS,degree,0.01,1,1000,0.15,0.05,10,19.0,625,20044.5,0.99,148
WS,degree,0.01,2,1000,0.15,0.05,9,18.0,614,19379.5,0.99,171
WS,degree,0.01,3,1000,0.15,0.05,9,18.0,649,19232.5,0.99,134
WS,degree,0.01,4,1000,0.15,0.05,10,19.0,627,19617.5,0.99,144
WS,degree,0.01,5,1000,0.15,0.05,10,20.0,612,19652.5,0.99,146
WS,degree,0.01,6,1000,0.15,0.05,8,18.0,605,19259.5,0.99,142
WS,degree,0.01,7,1000,0.15,0.05,9,17.0,666,20073.5,0.99,146
WS,degree,0.01,8,1000,0.15,0.05,11,19.0,622,20006.5,0.99,155
WS,degree,0.01,9,1000,0.15,0.05,8,17.0,627,20262.5,0.988,139
WS,degree,0.01,10,1000,0.15,0.05,10,20.0,578,18552.5,0.989,137
WS,degree,0.01,11,1000,0.15,0.05,9,21.0,590,20657.5,0.99,162
WS,degree,0.01,12,1000,0.15,0.05,9,19.0,658,19387.5,0.99,138
WS,degree,0.01,13,1000,0.15,0.05,11,21.0,623,19631.5,0.99,177
WS,degree,0.01,14,1000,0.15,0.05,7,17.0,638,19965.5,0.99,136
